,employee_id,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary
620,4534,3,268,2,0,1,0,sales,medium
621,4546,6,247,4,0,1,0,sales,medium
622,4552,2,247,4,0,1,0,sales,medium
623,4568,2,146,3,0,1,0,sales,medium
624,4573,2,140,3,0,1,0,sales,low
625,4587,5,263,6,0,1,0,sales,low
626,4588,2,145,3,0,1,0,sales,low
627,1707,2,156,3,1,1,0,sales,low
628,2823,5,244,6,0,1,0,sales,low
629,4595,2,144,3,0,1,0,sales,low
630,4598,7,286,4,0,1,0,sales,low
631,4601,4,141,2,0,1,0,sales,low
632,5413,6,260,5,0,1,0,sales,low
633,4614,2,154,3,0,1,0,sales,low
634,4615,5,225,5,0,1,0,sales,low
635,4617,2,127,3,0,1,0,sales,low
636,4624,2,140,3,0,1,0,sales,low
637,4625,2,147,3,0,1,0,sales,low
638,4633,4,227,5,0,1,0,accounting,low
639,4645,2,153,3,0,1,0,accounting,low
640,4646,2,128,3,0,1,0,accounting,low
641,4647,4,228,5,0,1,0,hr,low
642,4651,5,235,5,0,1,0,hr,low
643,5556,2,148,3,0,1,0,hr,low
644,4656,4,238,3,0,1,0,hr,low
645,4657,2,141,3,0,1,0,technical,medium
646,5572,5,249,4,0,1,0,technical,medium
647,4671,2,151,3,0,1,0,technical,medium
648,95594,2,129,3,0,1,0,technical,medium
649,4683,2,156,3,0,1,0,technical,medium
650,4686,2,134,3,0,1,0,technical,medium
651,4700,6,269,4,0,1,0,technical,medium
652,4701,6,290,4,0,1,0,technical,medium
653,7868,2,132,3,0,1,0,technical,medium
654,4710,7,308,4,0,1,0,technical,medium
655,4721,4,232,5,0,1,0,technical,medium
656,4723,5,235,5,0,1,0,support,medium
657,4736,2,130,3,0,1,0,support,high
658,4738,2,146,3,0,1,0,support,low
659,4746,5,221,6,0,1,0,support,medium
660,4754,2,130,3,0,1,0,support,medium
661,8821,2,136,3,0,1,0,support,medium
662,4758,5,274,6,0,1,0,support,medium
663,10101,6,256,5,0,1,0,support,low
664,4765,5,276,4,0,1,0,support,low
665,10635,5,267,5,0,1,0,support,low
666,4767,6,213,3,0,1,0,support,low
667,4775,4,274,6,0,1,0,technical,low
668,4806,6,258,4,0,1,0,technical,low
669,4822,3,153,5,0,1,0,technical,low
670,4823,6,245,4,0,1,0,management,low
671,4824,6,264,4,0,1,0,IT,low
672,4837,2,154,3,0,1,0,IT,low
673,4838,2,149,3,0,1,0,IT,low
674,4839,2,157,3,0,1,0,IT,low
675,4840,2,127,3,0,1,0,IT,low
676,4841,6,270,4,0,1,0,product_mng,low
677,4845,5,236,6,0,1,0,product_mng,low
678,4849,2,158,3,0,1,0,product_mng,low
679,4853,5,229,5,0,1,0,product_mng,low
680,4868,6,269,4,0,1,0,IT,low
681,4871,2,128,3,0,1,0,sales,low
682,4882,7,278,4,0,1,0,sales,low
683,4884,3,158,5,0,1,0,sales,low
684,4885,3,202,3,0,1,0,sales,medium
685,4889,4,240,5,0,1,0,sales,medium
686,4908,7,255,4,0,1,0,marketing,medium
687,4916,7,254,4,0,1,0,sales,medium
688,4928,6,257,4,0,1,0,accounting,medium
689,4934,4,228,5,0,1,0,support,medium
690,14116,2,145,3,0,1,0,technical,medium
691,4945,3,218,4,0,1,0,management,medium
692,4958,5,268,5,0,1,0,marketing,medium
693,4959,6,278,4,0,1,0,marketing,medium
694,4969,3,249,5,0,1,0,marketing,medium
695,4974,3,236,4,0,1,0,sales,medium
696,4979,7,291,4,0,1,0,sales,high
697,4980,6,306,4,0,1,0,sales,low
698,4981,2,135,3,0,1,0,sales,medium
699,16102,2,156,3,0,1,0,sales,medium
700,4996,2,143,3,0,1,0,sales,medium
701,5008,4,243,5,0,1,0,sales,medium
702,5014,2,147,3,0,1,0,sales,low
703,5015,2,159,3,0,1,0,sales,low
704,5017,5,216,3,0,1,0,sales,low
705,5019,2,152,3,0,1,0,sales,low
706,5035,4,226,5,0,1,0,sales,low
707,5044,5,271,5,0,1,0,sales,low
708,5049,6,255,4,0,1,0,sales,low
709,5052,2,140,3,0,1,0,sales,low
710,5055,6,252,2,0,1,0,sales,low
711,5060,2,159,3,0,1,0,sales,low
712,5063,5,270,5,0,1,0,sales,low
713,5066,5,232,5,0,1,0,sales,low
714,5077,2,144,3,0,1,0,accounting,low
715,5080,2,127,3,0,1,0,accounting,low
716,5085,2,131,3,0,1,0,accounting,low
717,5089,6,243,4,0,1,0,hr,low
718,5091,5,244,6,0,1,0,hr,low
719,5092,5,260,5,0,1,0,hr,low
720,5096,2,139,3,0,1,0,hr,low
721,17912,4,184,3,0,1,0,technical,low
722,5103,2,130,3,0,1,0,technical,low
723,18531,2,135,3,0,1,0,technical,medium
724,5112,2,146,3,0,1,0,technical,medium
725,5136,2,149,3,0,1,0,technical,medium
726,5138,2,153,3,1,1,0,technical,medium
727,5143,2,160,3,0,1,0,technical,medium
728,5147,2,160,3,0,1,0,technical,medium
729,5149,6,282,4,0,1,0,technical,medium
730,5152,2,128,3,0,1,0,technical,medium
731,5167,4,232,5,0,1,0,technical,medium
732,5169,3,226,2,0,1,0,support,medium
733,5177,2,129,3,0,1,0,support,medium
734,19661,7,255,4,0,1,0,support,medium
735,20715,5,258,5,0,1,0,support,high
736,5182,4,229,5,0,1,0,support,low
737,5183,2,143,3,0,1,0,support,medium
738,99770,6,257,4,0,1,0,support,medium
739,24446,7,275,4,0,1,0,support,medium
740,24553,7,291,4,0,1,0,support,medium
741,5215,5,153,4,0,1,0,support,low
742,5218,2,154,3,0,1,0,support,low
743,5225,6,301,4,0,1,0,technical,low
744,5227,2,134,3,0,1,0,technical,low
745,5230,6,245,4,0,1,0,technical,low
746,5235,2,132,3,0,1,0,management,low
747,5237,2,130,3,0,1,0,IT,low
748,5241,2,127,3,0,1,0,IT,low
749,5256,4,246,6,0,1,0,IT,low
750,5258,2,145,3,0,1,0,IT,low
751,5259,2,138,3,0,1,1,IT,low
752,5263,2,129,3,0,1,0,product_mng,low
753,5265,2,150,3,0,1,0,product_mng,low
754,5275,5,253,5,0,1,0,product_mng,low
755,24876,2,160,3,0,1,0,product_mng,low
756,5279,5,235,5,0,1,0,IT,low
757,5284,2,151,3,0,1,0,sales,low
758,5292,2,127,3,0,1,0,sales,low
759,5297,2,151,3,0,1,0,sales,low
760,5301,7,290,4,0,1,0,sales,low
761,5303,6,249,4,0,1,0,sales,low
762,26638,2,131,3,0,1,0,marketing,medium
763,5307,2,159,3,0,1,0,sales,medium
764,5312,4,223,5,0,1,0,accounting,medium
765,5313,3,214,2,0,1,0,support,medium
766,5317,5,227,5,0,1,0,technical,medium
767,5321,2,127,3,0,1,0,management,medium
768,5337,6,293,5,0,1,0,marketing,medium
769,5343,2,141,3,0,1,0,marketing,medium
770,5362,6,300,4,0,1,0,marketing,medium
771,5384,6,309,4,0,1,0,sales,medium
772,5389,4,149,3,0,1,0,sales,medium
773,5397,2,159,3,0,1,0,sales,medium
774,5398,2,152,3,0,1,0,sales,high
775,27094,2,158,3,0,1,0,sales,low
776,5404,6,254,5,0,1,0,sales,medium
777,27277,6,294,4,0,1,0,sales,medium
778,5416,7,269,4,0,1,0,sales,medium
779,5417,7,247,4,0,1,0,sales,medium
780,5439,3,271,4,0,1,0,sales,low
781,5458,4,232,5,0,1,0,sales,low
782,27966,4,245,5,0,1,0,sales,low
783,30077,2,132,3,0,1,0,sales,low
784,5471,2,131,3,0,1,0,sales,low
785,5477,5,248,5,0,1,0,sales,low
786,5483,5,225,5,0,1,0,sales,low
787,5489,2,156,3,0,1,0,sales,low
788,30753,3,222,2,0,1,0,sales,low
789,5510,6,243,4,1,1,0,sales,low
790,5513,4,204,4,1,1,0,accounting,low
791,31809,6,301,4,0,1,0,accounting,low
792,5538,5,259,5,0,1,0,accounting,low
793,13245,4,247,5,0,1,0,hr,low
794,5542,7,295,4,0,1,0,hr,low
795,5543,2,150,3,0,1,0,hr,low
796,5551,2,151,3,0,1,0,hr,low
797,32681,5,291,4,0,1,0,technical,low
798,34840,6,253,4,1,1,0,technical,low
799,5567,2,161,3,0,1,0,technical,low
800,35277,4,251,6,0,1,0,technical,low
801,5577,2,153,3,0,1,0,technical,medium
802,5580,5,264,6,0,1,0,technical,medium
803,5593,6,310,4,0,1,0,technical,medium
804,5595,5,266,5,0,1,0,technical,medium
805,5609,4,237,2,0,1,0,technical,medium
806,5621,2,138,3,0,1,0,technical,medium
807,36819,5,227,5,0,1,0,technical,medium
808,5636,4,300,5,0,1,0,support,medium
809,5641,7,310,4,0,1,0,support,medium
810,5642,5,236,5,0,1,0,support,medium
811,5649,7,288,4,0,1,0,support,medium
812,5650,2,127,3,0,1,0,support,medium
813,5658,6,139,4,0,1,0,support,high
814,37263,7,253,4,1,1,0,support,low
815,5662,4,218,5,1,1,0,support,medium
816,5666,5,251,5,0,1,0,support,medium
817,5668,6,264,4,0,1,0,support,medium
818,5670,3,149,2,0,1,0,support,medium
819,5681,2,138,3,0,1,0,technical,low
820,37430,7,284,4,0,1,0,technical,low
821,5700,5,244,5,0,1,0,technical,low
822,5707,2,128,3,0,1,0,management,low
823,5713,2,154,3,0,1,0,IT,low
824,5724,2,138,3,0,1,0,IT,low
825,27848,6,308,4,0,1,0,IT,low
826,5734,6,269,4,0,1,0,IT,low
827,5737,6,136,3,0,1,0,IT,low
828,38007,2,160,5,0,1,0,product_mng,low
829,5747,2,138,3,0,1,0,product_mng,low
830,5754,4,220,5,0,1,0,product_mng,low
831,5757,5,274,5,0,1,0,product_mng,low
832,39770,2,161,3,0,1,0,IT,low
833,5771,5,224,6,0,1,0,RandD,low
834,5772,4,260,5,0,1,0,RandD,low
835,39878,6,300,4,1,1,0,RandD,low
836,5783,2,133,3,0,1,0,RandD,low
837,5800,6,308,4,0,1,0,RandD,low
838,5801,5,238,6,0,1,0,marketing,low
839,5802,2,126,3,0,1,0,sales,low
840,5803,2,138,3,0,1,0,accounting,medium
841,41254,6,299,4,0,1,0,support,medium
842,5832,6,254,4,0,1,0,technical,medium
843,5833,7,156,2,0,1,0,management,medium
844,5842,2,152,3,0,1,0,marketing,medium
845,5844,2,146,3,0,1,0,marketing,medium
846,5847,6,253,4,0,1,0,marketing,medium
847,5851,5,227,6,0,1,0,sales,medium
848,5863,6,301,4,1,1,0,sales,medium
849,5867,6,294,3,0,1,0,sales,medium
850,5868,2,151,3,0,1,0,sales,medium
851,5870,2,128,3,0,1,0,sales,medium
852,5884,5,217,5,0,1,0,sales,high
853,5895,2,160,3,0,1,0,sales,low
854,5900,5,263,5,0,1,0,sales,medium
855,5902,2,156,3,0,1,0,sales,medium
856,5907,6,273,4,0,1,0,sales,medium
857,5912,6,303,4,0,1,0,sales,medium
858,5913,4,253,5,0,1,0,sales,low
859,5914,6,270,4,0,1,0,sales,low
860,5922,4,218,5,0,1,0,sales,low
861,5925,2,144,3,0,1,0,sales,low
862,5926,2,154,3,0,1,0,sales,low
863,5929,2,146,3,0,1,0,sales,low
864,5947,6,260,4,0,1,0,sales,low
865,5958,5,218,5,0,1,0,sales,low
866,5961,2,128,3,0,1,0,accounting,low
867,41844,2,128,3,0,1,0,accounting,low
868,5985,4,248,6,0,1,0,accounting,low
869,5989,2,152,3,1,1,0,hr,low
870,6005,2,126,3,0,1,0,hr,low
871,6016,4,260,5,0,1,0,hr,low
872,6020,5,263,4,0,1,0,hr,low
873,6025,5,220,5,0,1,0,technical,low
874,6039,7,282,5,0,1,0,technical,low
875,6061,6,277,5,0,1,0,technical,low
876,6067,5,257,5,0,1,0,technical,low
877,6070,6,265,3,0,1,0,technical,low
878,6081,2,143,3,0,1,0,technical,low
879,42679,5,263,5,0,1,0,technical,medium
880,6090,3,154,4,0,1,0,technical,medium
881,6094,5,253,5,0,1,0,technical,medium
882,6103,6,294,4,0,1,0,technical,medium
883,6104,2,128,3,0,1,0,technical,medium
884,6105,2,153,3,0,1,0,support,medium
885,6115,5,256,5,0,1,0,support,medium
886,6142,2,127,3,0,1,0,support,medium
887,6159,2,137,3,0,1,0,support,medium
888,6160,6,295,4,0,1,0,support,medium
889,6162,6,281,4,0,1,0,support,medium
890,6163,2,131,3,1,1,0,support,medium
891,6173,5,237,5,0,1,0,support,high
892,43615,4,276,5,0,1,0,support,low
893,6185,5,267,5,0,1,0,support,medium
894,6187,5,266,5,0,1,0,support,medium
895,6199,6,294,4,0,1,0,technical,medium
896,6210,2,134,3,0,1,0,technical,medium
897,6211,3,309,4,1,1,0,technical,low
898,6212,7,273,4,0,1,0,management,low
899,6213,5,238,5,0,1,0,IT,low
900,6229,5,271,6,0,1,0,IT,low
901,6236,2,145,3,0,1,0,IT,low
902,6242,2,152,3,0,1,0,IT,low
903,6243,2,128,3,0,1,0,IT,low
904,6246,2,142,3,0,1,0,product_mng,low
905,43782,5,238,5,0,1,0,product_mng,low
906,6250,7,286,4,0,1,0,product_mng,low
907,6261,6,291,4,0,1,0,product_mng,low
908,6275,5,259,5,0,1,0,IT,low
909,45840,5,248,5,0,1,0,sales,low
910,6284,4,271,5,0,1,0,sales,low
911,6290,2,140,3,0,1,0,sales,low
912,6294,4,274,5,0,1,0,sales,low
913,6295,2,127,3,1,1,0,sales,low
914,6300,5,275,6,0,1,0,marketing,low
915,6312,3,239,3,0,1,0,sales,low
916,6317,6,304,4,1,1,0,accounting,low
917,6318,2,145,3,0,1,0,support,low
918,6319,6,259,4,0,1,0,technical,medium
919,6322,4,264,5,0,1,0,management,medium
920,6323,2,160,3,0,1,0,marketing,medium
921,46052,2,138,3,0,1,0,marketing,medium
922,6328,2,137,3,0,1,0,marketing,medium
923,6332,2,156,3,0,1,0,sales,medium
924,46303,2,147,3,0,1,0,sales,medium
925,6342,7,243,4,0,1,0,sales,medium
926,6343,4,236,5,0,1,0,sales,medium
927,6351,2,212,4,0,1,0,sales,medium
928,6355,5,261,6,0,1,0,sales,medium
929,6360,4,243,5,0,1,0,sales,medium
930,6370,5,271,5,0,1,0,sales,high
931,6379,5,154,4,0,1,0,sales,low
932,6381,2,151,3,0,1,0,sales,medium
933,6383,6,254,4,1,1,0,sales,medium
934,46375,6,285,4,0,1,0,sales,medium
935,6402,2,130,3,0,1,0,sales,medium
936,6407,7,301,4,0,1,0,sales,low
937,47485,6,286,4,0,1,0,sales,low
938,6415,6,246,4,0,1,0,sales,low
939,6417,2,135,3,0,1,0,sales,low
940,6421,4,245,5,0,1,0,sales,low
941,6429,2,136,3,0,1,0,sales,low
942,6444,6,301,4,0,1,0,accounting,low
943,6446,5,235,5,0,1,0,accounting,low
944,6448,7,272,4,0,1,0,accounting,low
945,6452,5,274,5,0,1,0,hr,low
946,6454,2,131,3,0,1,0,hr,low
947,6456,2,135,3,0,1,0,hr,low
948,6465,4,196,4,0,1,0,hr,low
949,6476,6,285,4,0,1,0,technical,low
950,6479,7,289,5,0,1,0,technical,low
951,47862,2,157,3,0,1,0,technical,low
952,47885,6,308,4,0,1,0,technical,low
953,6499,4,301,5,0,1,0,technical,low
954,6511,2,131,3,0,1,0,technical,low
955,6512,6,262,5,1,1,0,technical,low
956,6534,2,143,3,1,1,0,technical,low
957,6540,2,133,3,0,1,0,technical,medium
958,6544,2,153,3,0,1,0,technical,medium
959,48256,7,281,4,0,1,0,technical,medium
960,6559,2,132,3,0,1,0,support,medium
961,6564,5,270,5,1,1,0,support,medium
962,6576,2,150,3,0,1,0,support,medium
963,6577,2,140,3,0,1,0,support,medium
964,6590,2,150,3,1,1,0,support,medium
965,6604,5,180,5,0,1,0,support,medium
966,6607,5,281,4,0,1,0,support,medium
967,6608,4,275,5,0,1,0,support,medium
968,6617,2,130,3,0,1,0,support,medium
969,48293,2,130,3,0,1,0,support,high
970,6637,2,147,3,0,1,0,support,low
971,6638,5,264,5,0,1,0,technical,medium
972,6642,6,290,5,0,1,0,technical,medium
973,6646,2,150,3,0,1,0,technical,medium
974,6647,6,304,4,0,1,0,management,medium
975,6648,2,136,3,0,1,0,IT,low
976,6658,5,307,5,0,1,0,IT,low
977,6662,5,303,4,0,1,0,IT,low
978,6665,2,156,3,0,1,0,IT,low
979,6668,6,271,4,0,1,0,IT,low
980,6673,2,140,3,0,1,0,product_mng,low
981,48335,2,130,3,1,1,0,product_mng,low
982,6676,4,266,6,0,1,0,product_mng,low
983,6686,2,139,3,0,1,0,product_mng,low
984,6706,5,260,5,0,1,0,IT,low
985,6707,2,137,3,1,1,0,RandD,low
986,6716,2,158,3,0,1,0,RandD,low
987,6721,6,249,4,0,1,0,RandD,low
988,6723,5,259,5,0,1,0,RandD,low
989,6737,2,144,3,0,1,0,RandD,low
990,6750,6,244,4,0,1,0,marketing,low
991,6753,4,219,5,0,1,0,sales,low
992,6768,2,151,3,0,1,0,accounting,low
993,48586,4,269,5,0,1,0,support,low
994,6773,2,127,3,0,1,0,technical,low
995,6776,2,144,3,0,1,0,management,low
996,6778,2,157,3,0,1,0,marketing,medium
997,6779,5,224,5,0,1,0,marketing,medium
998,6780,2,155,3,0,1,0,marketing,medium
999,6785,2,131,3,0,1,0,sales,medium
1000,6792,4,258,5,1,1,1,sales,medium
1001,6807,6,267,4,0,1,0,sales,medium
1002,48835,2,141,3,0,1,0,sales,medium
1003,49083,2,160,3,0,1,0,sales,medium
1004,6824,6,247,4,0,1,0,sales,medium
1005,6827,4,260,3,0,1,0,sales,medium
1006,6832,2,151,3,0,1,0,sales,medium
1007,50204,2,137,3,1,1,0,sales,medium
1008,6835,4,256,5,0,1,0,sales,high
1009,50971,4,239,5,0,1,0,sales,low
1010,51144,2,152,3,0,1,0,sales,medium
1011,6843,2,149,3,0,1,0,sales,medium
1012,31557,6,284,4,0,1,0,sales,medium
1013,52732,7,248,4,0,1,0,sales,medium
1014,6854,2,156,3,0,1,0,sales,low
1015,56373,2,138,3,0,1,0,sales,low
1016,6862,2,155,3,0,1,0,sales,low
1017,56767,4,229,6,0,1,0,sales,low
1018,58910,2,136,3,0,1,0,accounting,low
1019,59058,4,241,5,0,1,0,accounting,low
1020,6875,5,258,5,0,1,0,accounting,low
1021,6878,3,146,5,0,1,0,hr,low
1022,6884,2,145,3,0,1,0,hr,low
1023,6885,2,159,3,0,1,0,hr,low
1024,6896,2,129,3,0,1,0,hr,low
1025,6898,2,142,3,0,1,0,technical,low
1026,6902,2,129,3,0,1,0,technical,low
1027,60825,6,287,4,0,1,0,technical,low
1028,6927,4,275,5,0,1,0,technical,low
1029,6933,6,272,4,0,1,0,technical,low
1030,6934,6,307,4,0,1,0,technical,low
1031,6939,4,295,3,0,1,0,technical,low
1032,6941,5,237,5,0,1,0,technical,low
1033,6948,2,158,3,0,1,0,technical,low
1034,6955,6,266,4,1,1,0,technical,low
1035,6958,6,256,4,0,1,0,technical,medium
1036,6959,2,158,3,0,1,0,support,medium
1037,61720,7,268,4,0,1,0,support,medium
1038,61979,4,237,5,0,1,0,support,medium
1039,6967,4,273,6,0,1,0,support,medium
1040,6975,6,309,4,0,1,0,support,medium
1041,6992,5,258,5,0,1,0,support,medium
1042,6993,5,233,6,0,1,0,support,medium
1043,6998,4,249,6,0,1,0,support,medium
1044,7006,3,179,2,0,1,0,support,medium
1045,35810,2,128,3,0,1,0,support,medium
1046,7012,4,250,6,0,1,0,support,medium
1047,7017,2,151,3,0,1,0,technical,high
1048,7021,2,132,3,0,1,0,technical,low
1049,62769,5,232,6,0,1,0,technical,medium
1050,7028,4,229,5,1,1,0,management,medium
1051,7031,6,261,4,0,1,0,IT,medium
1052,7035,2,129,3,0,1,0,IT,medium
1053,63394,6,244,4,0,1,0,IT,low
1054,7060,6,258,4,0,1,0,IT,low
1055,7066,7,292,5,0,1,0,IT,low
1056,63737,2,143,3,0,1,0,product_mng,low
1057,7074,2,136,3,0,1,0,product_mng,low
1058,7075,6,235,5,0,1,0,product_mng,low
1059,7079,2,310,3,0,1,0,product_mng,low
1060,7086,2,152,3,0,1,0,IT,low
1061,7089,6,157,5,1,1,0,RandD,low
1062,7090,5,267,5,0,1,0,RandD,low
1063,64689,6,302,4,0,1,0,RandD,low
1064,7101,4,133,3,0,1,0,RandD,low
1065,7108,2,142,3,0,1,0,RandD,low
1066,65273,2,129,3,0,1,0,marketing,low
1067,7115,2,136,3,0,1,0,sales,low
1068,7117,5,223,5,0,1,0,accounting,low
1069,7120,6,244,4,1,1,0,support,low
1070,7123,5,243,5,0,1,0,technical,low
1071,7124,5,275,3,0,1,0,management,low
1072,7128,6,205,4,0,1,0,marketing,low
1073,7129,2,154,3,0,1,0,marketing,low
1074,7130,4,270,5,0,1,0,marketing,medium
1075,7131,4,267,5,0,1,0,sales,medium
1076,7135,6,276,4,0,1,0,sales,medium
1077,7137,5,244,5,0,1,0,sales,medium
1078,7141,2,128,3,0,1,0,sales,medium
1079,7144,5,269,6,0,1,0,sales,medium
1080,7160,4,238,5,0,1,0,sales,medium
1081,7166,4,269,5,0,1,0,sales,medium
1082,7183,5,231,6,0,1,0,sales,medium
1083,79966,4,267,5,0,1,0,sales,medium
1084,93715,4,245,5,0,1,0,sales,medium
1085,7194,4,272,5,0,1,0,sales,medium
1086,7195,5,254,5,0,1,0,sales,high
1087,65689,4,273,5,0,1,0,sales,low
1088,7207,4,250,5,0,1,0,sales,medium
1089,7210,2,133,3,0,1,0,sales,medium
1090,65790,2,150,3,0,1,0,sales,medium
1091,7226,2,157,3,0,1,0,sales,medium
1092,7234,5,230,5,0,1,0,sales,low
1093,65802,5,260,5,0,1,0,sales,low
1094,7241,6,275,4,0,1,0,accounting,low
1095,7242,7,308,4,0,1,0,accounting,low
1096,66502,2,129,3,0,1,0,accounting,low
1097,7264,2,134,3,0,1,0,hr,low
1098,7265,2,132,3,0,1,0,hr,low
1099,7267,2,153,3,0,1,0,hr,low
1100,7281,6,262,4,0,1,0,hr,low
1101,7286,7,262,4,0,1,0,technical,low
1102,7295,2,130,3,0,1,0,technical,low
1103,99106,2,156,3,0,1,0,technical,low
1104,7303,6,254,4,0,1,0,technical,low
1105,7309,2,130,3,0,1,0,technical,low
1106,7316,2,139,3,0,1,0,technical,low
1107,7323,5,269,5,0,1,0,technical,low
1108,7327,7,297,4,0,1,0,technical,low
1109,7330,5,249,5,0,1,0,technical,low
1110,7335,7,267,4,0,1,0,technical,low
1111,7339,2,149,3,0,1,0,technical,low
1112,7341,6,251,4,0,1,0,support,low
1113,7345,6,306,4,0,1,0,support,medium
1114,7348,6,279,4,0,1,0,support,medium
1115,7352,2,131,3,0,1,0,support,medium
1116,68128,6,260,4,0,1,0,support,medium
1117,7362,5,249,5,0,1,0,support,medium
1118,68437,4,245,5,0,1,0,support,medium
1119,7368,2,138,3,0,1,0,support,medium
1120,7382,6,278,4,0,1,0,support,medium
1121,7385,2,147,3,0,1,0,support,medium
1122,69297,2,131,3,0,1,0,support,medium
1123,69970,7,301,4,0,1,0,technical,medium
1124,7402,2,141,3,0,1,0,technical,medium
1125,7406,2,158,3,0,1,0,technical,high
1126,7415,4,235,6,0,1,0,management,low
1127,7417,7,261,4,0,1,0,IT,medium
1128,7419,5,270,4,0,1,0,IT,medium
1129,7422,6,290,4,0,1,0,IT,medium
1130,71411,2,149,3,0,1,0,IT,medium
1131,7441,2,160,3,0,1,0,IT,low
1132,7442,4,150,4,0,1,0,product_mng,low
1133,7447,5,218,6,0,1,0,product_mng,low
1134,7449,2,155,3,0,1,0,product_mng,low
1135,7452,6,291,4,0,1,0,product_mng,low
1136,7455,5,265,5,0,1,0,IT,low
1137,7456,5,262,6,0,1,0,sales,low
1138,7463,6,303,5,0,1,0,sales,low
1139,7473,2,132,3,0,1,0,sales,low
1140,7477,4,245,5,1,1,0,sales,low
1141,7479,2,129,3,0,1,0,sales,low
1142,71855,5,226,6,0,1,0,marketing,low
1143,7487,6,286,4,0,1,0,marketing,low
1144,73164,2,140,3,0,1,0,sales,low
1145,7490,2,153,3,0,1,0,accounting,low
1146,7491,5,217,5,0,1,0,support,low
1147,7503,5,258,5,0,1,0,technical,low
1148,7504,2,156,3,0,1,0,management,low
1149,7507,5,255,5,0,1,0,marketing,low
1150,7518,2,129,3,0,1,0,marketing,low
1151,7519,4,234,5,0,1,0,marketing,low
1152,7527,2,152,3,1,1,0,sales,medium
1153,7529,7,300,4,0,1,0,sales,medium
1154,7531,2,131,3,0,1,0,sales,medium
1155,7532,6,301,4,0,1,0,sales,medium
1156,7534,2,156,3,0,1,0,sales,medium
1157,7535,2,141,3,1,1,0,sales,medium
1158,7552,4,219,2,1,1,0,sales,medium
1159,7555,7,269,5,0,1,0,sales,medium
1160,73515,4,276,2,0,1,0,sales,medium
1161,7594,7,302,4,0,1,0,sales,medium
1162,7595,6,281,2,0,1,0,sales,medium
1163,1357,5,241,5,0,1,0,sales,medium
1164,7600,7,288,4,0,1,0,sales,high
1165,7613,6,303,4,0,1,0,sales,low
1166,74221,2,135,3,0,1,0,sales,medium
1167,74837,2,127,3,1,1,0,sales,medium
1168,7616,5,245,5,0,1,0,sales,medium
1169,7617,2,145,3,0,1,0,sales,medium
1170,7623,6,248,4,0,1,0,sales,low
1171,7627,6,302,4,0,1,0,accounting,low
1172,7631,2,144,3,0,1,0,accounting,low
1173,7635,6,272,4,0,1,0,accounting,low
1174,7640,6,294,4,0,1,0,hr,low
1175,7648,4,296,3,0,1,0,hr,low
1176,7651,2,151,3,1,1,0,hr,low
1177,75075,4,249,5,0,1,0,hr,low
1178,7662,4,221,5,0,1,0,technical,low
1179,7663,2,146,3,0,1,0,technical,low
1180,7664,5,243,5,0,1,0,technical,low
1181,76275,2,127,3,0,1,0,technical,low
1182,77128,4,245,5,0,1,0,technical,low
1183,7686,6,264,4,0,1,0,technical,low
1184,7705,2,143,3,0,1,0,technical,low
1185,7708,2,135,3,0,1,0,technical,low
1186,7711,6,262,4,1,1,0,technical,low
1187,7722,6,299,4,0,1,0,technical,low
1188,77185,5,279,4,0,1,0,technical,low
1189,7727,2,155,3,0,1,0,support,low
1190,7735,6,264,4,0,1,0,support,low
1191,77285,6,256,5,0,1,0,support,medium
1192,7749,2,129,3,0,1,0,support,medium
1193,7750,5,217,6,0,1,0,support,medium
1194,7759,7,203,5,0,1,0,support,medium
1195,7760,4,264,5,0,1,0,support,medium
1196,78952,2,159,3,0,1,0,support,medium
1197,7768,5,218,5,0,1,0,support,medium
1198,7773,6,298,4,0,1,0,support,medium
1199,7775,6,134,3,0,1,0,support,medium
1200,7777,5,263,5,0,1,0,technical,medium
1201,7781,5,252,4,0,1,0,technical,medium
1202,7787,2,136,3,0,1,0,technical,medium
1203,7804,6,259,4,0,1,0,management,high
1204,7805,2,158,3,0,1,0,IT,low
1205,7806,7,307,4,0,1,0,IT,medium
1206,7821,2,152,3,0,1,0,IT,medium
1207,7840,5,237,5,0,1,0,IT,medium
1208,7855,7,284,4,0,1,0,IT,medium
1209,7856,6,243,4,0,1,0,product_mng,low
1210,7858,6,268,4,0,1,0,product_mng,low
1211,79306,6,244,4,0,1,0,product_mng,low
1212,80192,5,262,5,0,1,0,product_mng,low
1213,7886,2,134,3,0,1,0,IT,low
1214,7890,7,278,4,0,1,0,IT,low
1215,80214,5,238,5,0,1,0,IT,low
1216,7897,2,127,3,0,1,0,IT,low
1217,7903,4,259,5,0,1,0,RandD,low
1218,7906,2,146,3,0,1,0,RandD,low
1219,7914,4,243,5,0,1,0,RandD,low
1220,7915,2,137,3,0,1,0,marketing,low
1221,7916,5,229,5,0,1,0,sales,low
1222,7935,2,134,3,0,1,0,accounting,low
1223,7938,4,228,5,0,1,0,support,low
1224,7942,6,301,4,0,1,0,technical,low
1225,7943,2,127,3,0,1,0,management,low
1226,7948,2,142,3,0,1,0,marketing,low
1227,7949,2,131,3,0,1,0,marketing,low
1228,7955,7,310,5,0,1,0,marketing,low
1229,7956,2,148,3,0,1,0,sales,low
1230,7963,2,143,3,0,1,0,sales,medium
